longitude,latitude,housingMedianAge,population,households,medianIncome,AveBedrms,AveRooms,AveOccupancy,logMedVal
-121.3,38.25,27,1703,517,2.5727,1.0599613152804641,4.787234042553192,3.2940038684719535,13.067754393978193
-121.48,38.46,8,6002,1694,4.0516,1.0489964580873672,6.201298701298701,3.543093270365998,13.460976955509953
-121.42,38.47,11,3422,1299,2.3343,1.1601231716705158,4.361046959199384,2.634334103156274,13.214281834426345
-121.43,38.46,18,818,262,4.0625,0.8969465648854962,5.259541984732825,3.122137404580153,13.24330912004253
-121.43,38.47,21,988,301,4.35,0.9667774086378738,5.93687707641196,3.2823920265780733,13.195312332151866
-121.44,38.47,16,787,233,4.1597,0.9570815450643777,5.214592274678112,3.3776824034334765,13.191720450002258
-121.44,38.47,5,3139,1131,3.3608,1.0415561450044208,5.00972590627763,2.775419982316534,13.337913105259208
-121.44,38.46,10,2499,884,3.5461,1.0147058823529411,5.029411764705882,2.826923076923077,13.280536500128648
-121.44,38.43,3,16305,5358,4.9516,1.1590145576707727,7.338559163867115,3.043113101903695,13.734171618955688
-121.41,38.34,24,1966,250,3.0833,1.108,6.42,7.864,13.798198272864717
-121.45,38.37,32,629,249,4.4519,1.0481927710843373,5.78714859437751,2.5261044176706826,13.606086075502077
-121.5,38.34,36,569,256,2.0048,0.99609375,4.734375,2.22265625,12.876370505696261
-121.54,38.29,47,630,218,2.8616,1.165137614678899,6.4036697247706424,2.889908256880734,13.150208512025593
-121.56,38.26,43,996,314,2.9744,1.0414012738853504,6.070063694267516,3.171974522292994,13.600216576796173
-121.51,38.26,52,429,212,1.6458,1,4.2924528301886795,2.0235849056603774,12.505406440148505
-121.57,38.19,36,700,244,2.4353,1.0819672131147542,5.717213114754099,2.8688524590163933,13.798198272864717
-121.7,38.1,19,2150,905,3.3398,1.196685082872928,5.409944751381215,2.3756906077348066,13.11485995525392
-121.29,36.9,17,1734,559,5.8324,1.0608228980322003,6.457960644007156,3.1019677996422184,14.757427546745443
-121.37,36.89,21,1753,451,4.025,1.048780487804878,5.478935698447893,3.8869179600886916,14.4792527241302
-121.47,36.92,27,1230,336,4.6477,1.2410714285714286,6.098214285714286,3.6607142857142856,14.364506913815777
-121.53,36.85,23,1862,651,2.6719,1.1136712749615976,5.159754224270353,2.860215053763441,13.999581871898304
-121.51,36.86,36,602,169,2.625,0.9940828402366864,6.029585798816568,3.562130177514793,14.093092231154547
-121.6,36.88,21,1862,595,4.7813,1.0487394957983194,5.741176470588235,3.1294117647058823,14.253818464885978
-121.5,36.81,20,731,217,4.2333,1.0599078341013826,6.1981566820276495,3.3686635944700463,14.723431850940685
-121.45,36.86,11,1617,342,3.1375,0.97953216374269,4.716374269005848,4.728070175438597,13.676640450242486
-121.42,36.86,41,389,94,2.6818,1.127659574468085,4.680851063829787,4.138297872340425,14.17243403336454
-121.41,36.85,11,1474,372,2.8839,1.0591397849462365,4.591397849462366,3.9623655913978495,13.674278244687507
-121.4,36.85,50,1768,555,2.6598,1.1045045045045045,4.803603603603603,3.1855855855855855,13.760796602403325
-121.4,36.84,52,1215,367,2.9554,1.0899182561307903,5.068119891008174,3.310626702997275,13.597691877648224
-121.4,36.84,40,1430,535,3.0912,1.0018691588785047,4.396261682242991,2.6728971962616823,13.746081110507294
-121.41,36.84,23,1105,338,3.7049,1.0532544378698225,5.239644970414201,3.269230769230769,13.991235541846079
-121.4,36.86,36,910,255,1.9405,1.0588235294117647,4.925490196078432,3.5686274509803924,13.670330420693789
-121.38,36.85,13,2903,747,3.7316,1.0468540829986612,5.508701472556894,3.8862115127175367,13.992431589795803
-121.38,36.84,6,2061,648,4.1875,1.0324074074074074,5.816358024691358,3.1805555555555554,14.133975863058513
-121.37,36.84,11,1023,358,3.5714,1.0670391061452513,5.575418994413408,2.857541899441341,14.260939230671088
-121.38,36.84,17,1487,481,3.6354,1.0644490644490645,5.457380457380458,3.0914760914760913,14.152845930924864
-121.37,36.83,14,1951,600,4.76,1.02,6.096666666666667,3.2516666666666665,14.125488739666247
-121.4,36.83,11,1749,654,3.067,1.1299694189602447,5.659021406727828,2.6743119266055047,14.08153434492302
-121.44,36.84,7,1143,331,4.005,1.0211480362537764,4.966767371601208,3.4531722054380665,13.918371669602259
-121.42,36.85,7,677,304,2.3125,1.069078947368421,5.348684210526316,2.226973684210526,13.855485844387097
-121.32,36.79,30,288,95,3.6333,0.9473684210526315,5.431578947368421,3.031578947368421,14.05126944035804
-121.36,36.81,7,1660,720,5.0871,1.0291666666666666,6.401388888888889,2.3055555555555554,14.466262683565217
-121.34,36.76,15,1289,357,4.1528,1.2016806722689075,7.389355742296919,3.6106442577030813,14.636331245552855
-121.06,36.72,23,166,52,2.2132,1.3461538461538463,7.596153846153846,3.1923076923076925,13.239864284715761
-120.95,36.47,52,618,239,3.2292,1.2594142259414225,7.075313807531381,2.585774058577406,14.17243403336454
-117.75,34.01,4,10450,3258,6.1287,1.0810313075506446,6.791896869244936,3.2074892572130143,14.462694330417753
-117.78,33.97,2,179,54,8.4411,1.1666666666666667,10.296296296296296,3.314814814814815,15.090720184012676
-117.72,33.99,14,3108,821,5.7763,1.048721071863581,6.847746650426309,3.7856272838002436,14.074877307520337
-117.76,33.98,3,2497,856,6.7172,1.6179906542056075,11.287383177570094,2.917056074766355,14.473759707886423
-117.74,33.97,4,4662,1583,5.6501,1.104232469993683,6.162349968414403,2.9450410612760582,14.315920578918837
-117.72,33.97,16,6931,2023,5.228,1.0192782995551162,6.569451309935739,3.4260998517053882,13.964602772619743
-117.71,33.97,10,6474,2199,3.851,1.035925420645748,4.936789449749886,2.9440654843110505,13.603574243415009
-117.7,33.92,4,3941,1236,6.2141,1.0784789644012944,6.716019417475728,3.1885113268608416,14.303674357889898
-117.75,33.95,13,364,119,7.5839,1.0672268907563025,8.268907563025211,3.0588235294117645,14.908950833657961
-117.76,33.94,40,457,190,5.1165,1.1210526315789473,5.747368421052632,2.405263157894737,13.942344013223844
-117.69,34.09,28,724,262,2.725,1.1259541984732824,5.484732824427481,2.763358778625954,13.628449041620021
-117.7,34.08,10,1117,389,3.7802,1.167095115681234,5.087403598971722,2.87146529562982,13.320891517911608
-117.7,34.09,25,1098,324,3.625,1.021604938271605,5.305555555555555,3.388888888888889,13.466655979396624
-117.71,34.08,29,1216,316,2.5972,0.8955696202531646,4.037974683544304,3.848101265822785,13.579006089888027
-117.71,34.07,31,1187,357,3.8875,1.0644257703081232,5.15406162464986,3.3249299719887957,13.534484400880233
-117.69,34.08,30,2129,730,4.5185,1.058904109589041,5.828767123287672,2.9164383561643836,13.647161870494468
-117.69,34.07,35,1970,550,3.7083,1.0163636363636364,5.858181818181818,3.581818181818182,13.55039549251078
-117.69,34.07,34,2470,753,3.8586,0.9814077025232404,5.385126162018592,3.2802124833997346,13.593471689425915
-117.69,34.08,14,2026,788,3.2344,1.1243654822335025,5.248730964467005,2.5710659898477157,13.525548846989011
-117.71,34.07,24,1286,364,3.6,0.9945054945054945,5.351648351648351,3.532967032967033,13.621042933733081
-117.7,34.08,33,2769,784,4.1448,1.0089285714285714,5.961734693877551,3.5318877551020407,13.60441213051947
-117.7,34.07,33,1326,303,3.7969,0.9504950495049505,5.122112211221122,4.376237623762377,13.527341520773698
-117.69,34.06,29,649,198,2.7986,1.1414141414141414,4.409090909090909,3.2777777777777777,13.394574811617009
-117.69,34.06,25,1337,417,2.5536,1.038369304556355,4.510791366906475,3.2062350119904077,13.659203865341858
-117.7,34.06,25,2271,564,2.3049,1.0797872340425532,3.641843971631206,4.026595744680851,13.70614915904015
-117.7,34.06,7,431,132,2.9107,1.0984848484848484,5.545454545454546,3.265151515151515,13.184502853088636
-117.71,34.06,27,1970,534,1.4722,1.1760299625468165,3.9831460674157304,3.689138576779026,13.135191976570518
-117.68,34.05,25,1070,374,2.5395,1.2379679144385027,4.970588235294118,2.8609625668449197,13.962764243051492
-117.69,34.05,10,1055,363,4.3264,1.0082644628099173,5.1652892561983474,2.90633608815427,13.531811017266369
-117.7,34.05,24,1815,471,4.7357,0.9978768577494692,6.016985138004246,3.8535031847133756,13.798198272864717
-117.71,34.06,16,912,331,3.625,0.8912386706948641,4.404833836858006,2.7552870090634443,13.783239870576734
-117.71,34.05,20,1545,481,2.5735,0.9230769230769231,4.742203742203742,3.212058212058212,13.545997781606617
-117.72,34.05,31,1662,472,2.7321,1.1144067796610169,4.703389830508475,3.5211864406779663,13.288280637137191
-117.72,34.05,8,1243,394,4.0614,1.0380710659898478,4.6725888324873095,3.1548223350253806,13.31767173046065
-117.69,34.04,5,2028,881,4.0096,1.0170261066969353,5.061293984108967,2.3019296254256525,13.932311234214454
-117.7,34.04,13,2870,984,3.5954,1.0416666666666667,5.387195121951219,2.9166666666666665,13.801731301757235
-117.71,34.04,20,1054,312,4.625,0.9935897435897436,6.25,3.378205128205128,14.157515461364895
-117.71,34.04,17,1859,713,2.9811,1.0280504908835906,5.747545582047686,2.6072931276297333,14.206674741370955
-117.72,34.03,17,1652,479,5.6029,0.9937369519832986,6.058455114822547,3.4488517745302714,13.793233726147507
-117.72,34.02,17,860,256,6.5958,1.0234375,6.95703125,3.359375,14.231216859290786
-117.73,34.01,36,1213,388,4.125,1.0103092783505154,6.030927835051546,3.1262886597938144,14.109404561395296
-117.72,34,15,2410,666,5.4824,1.0360360360360361,6.551051051051051,3.6186186186186187,13.913900683687398
-117.68,34,5,2335,648,5.7338,0.8950617283950617,5.804012345679013,3.603395061728395,14.174476662675985
-117.69,34,28,561,129,2.5781,1.193798449612403,5.48062015503876,4.348837209302325,13.36607777826875
-117.7,34,15,2711,762,5.7021,0.9330708661417323,6.437007874015748,3.557742782152231,13.996607988679095
-117.71,34.02,17,7343,2230,3.6361,1.0878923766816144,5.690134529147982,3.2928251121076233,13.763717238893799
-117.71,34.03,11,2163,676,3.4267,1.1079881656804733,5.128698224852071,3.1997041420118344,13.811566425844847
-117.67,34.03,20,4861,1450,4.7056,0.973103448275862,5.904137931034483,3.352413793103448,13.819235444869141
-117.68,34.03,16,1946,591,3.0396,1.1302876480541455,4.83756345177665,3.292724196277496,13.490021269123623
-117.69,34.03,20,3690,1350,3.4184,1.045925925925926,4.721481481481481,2.7333333333333334,13.798198272864717
-117.68,34.01,20,5718,1538,3.2073,1.0110533159947985,4.76332899869961,3.717815344603381,13.482595900307695
-117.69,34.01,30,2170,518,2.3,1.106177606177606,5.015444015444015,4.1891891891891895,13.188117313895415
-117.68,34.15,24,486,204,4.1719,0.9264705882352942,5.063725490196078,2.3823529411764706,14.112100928398439
-117.66,34.15,25,1284,438,8.5282,1.1073059360730593,7.831050228310502,2.9315068493150687,14.71325760708251
-117.64,34.15,16,1165,379,6.4559,1.0659630606860158,7.641160949868074,3.073878627968338,14.813506966378533
-117.68,34.15,4,1996,580,6.7813,0.996551724137931,7.037931034482758,3.4413793103448276,14.449514814749136
-117.68,34.14,4,1871,659,6.9532,1.054628224582701,7.2701062215478,2.8391502276176026,14.411538702944897
-117.66,34.14,11,1488,463,7.0844,1.0129589632829374,7.83585313174946,3.2138228941684663,14.595317530508654
-117.66,34.14,8,857,251,6.9418,1.0079681274900398,6.741035856573705,3.414342629482072,14.54283005740902
-117.66,34.15,20,965,285,8.0103,1.0912280701754387,8.856140350877194,3.3859649122807016,14.821091976118321
-117.65,34.14,16,949,289,8.6573,0.9930795847750865,7.598615916955017,3.283737024221453,14.693610020933297
-117.69,34.13,8,1271,354,7.9627,1.0480225988700564,8.234463276836157,3.5903954802259888,14.665327211398921
-117.67,34.13,10,1221,355,7.7234,1.019718309859155,8.016901408450705,3.4394366197183097,14.518878654715275
-117.66,34.13,17,1289,407,6.3842,0.995085995085995,7.933660933660934,3.167076167076167,14.53016801239325
-117.67,34.12,15,1145,473,5.3525,1.0465116279069768,6.6849894291754755,2.4207188160676534,13.988239968388795
-117.66,34.13,19,1523,509,6.075,1.0884086444007859,7.8487229862475445,2.9921414538310414,14.312305644704493
-117.66,34.12,22,933,305,8.8204,0.9114754098360656,7.449180327868852,3.059016393442623,14.80646073550116
-117.65,34.14,9,1815,490,8.4839,1,7.912244897959184,3.704081632653061,14.853205755679612
-117.65,34.13,24,913,302,5.9328,0.9801324503311258,7.02317880794702,3.0231788079470197,14.32042332547006
-117.65,34.12,17,1291,406,6.2083,1.0517241379310345,7.403940886699507,3.1798029556650245,14.259518600471894
-117.63,34.12,4,1479,663,6.0758,1.1689291101055808,6.520361990950226,2.230769230769231,14.181597428461094
-117.64,34.12,18,1682,480,5.8407,1.1125,7.510416666666667,3.504166666666667,14.053538804685992
-117.65,34.11,29,1710,623,3.6219,1.0176565008025682,4.698234349919743,2.744783306581059,13.893888952224795
-117.64,34.11,16,932,379,2.5868,1.108179419525066,5.617414248021108,2.45910290237467,13.682133466486263
-117.63,34.11,30,1404,456,4.2969,0.9385964912280702,5.864035087719298,3.0789473684210527,13.81993009907329
-117.69,34.11,16,794,491,2.6929,1.0631364562118126,4.942973523421589,1.6171079429735233,13.442806099298906
-117.68,34.12,16,1133,350,5.7214,0.9171428571428571,6.231428571428571,3.237142857142857,14.33604553349415
-117.68,34.11,16,1414,464,5.5292,1.0150862068965518,6.875,3.0474137931034484,14.08539989478113
-117.66,34.12,16,1726,497,6.1195,1.0885311871227363,7.75251509054326,3.4728370221327967,14.298647526917527
-117.66,34.11,19,1635,580,5.0681,1.139655172413793,5.939655172413793,2.8189655172413794,14.200207062631666
-117.65,34.12,27,1071,369,6.5587,0.9214092140921409,6.227642276422764,2.902439024390244,14.241851655550693
-117.65,34.11,28,1140,385,5.3368,0.961038961038961,7.241558441558442,2.961038961038961,14.21507795950475
-117.69,34.1,17,1722,847,2.6074,1.2219598583234947,4.43801652892562,2.0330578512396693,13.606086075502077
-117.68,34.1,11,3841,1621,2.8326,1.107958050586058,4.560148056755089,2.3695249845774216,13.801731301757235
-117.67,34.1,28,601,219,3.875,1.1324200913242009,5.767123287671233,2.7442922374429224,13.876832164926165
-117.67,34.1,19,1326,573,4.3438,1.0558464223385688,5.181500872600349,2.3141361256544504,13.749039311495403
-117.65,34.1,19,622,322,3.6,1.1335403726708075,5.24223602484472,1.9316770186335404,13.596849078050223
-117.66,34.1,37,939,358,3.4634,0.9636871508379888,5.505586592178771,2.622905027932961,13.669539226992129
-117.66,34.1,26,1109,536,2.2429,1.0317164179104477,3.4608208955223883,2.0690298507462686,13.70614915904015
-117.65,34.1,30,1014,345,2.4667,0.9884057971014493,4.234782608695652,2.9391304347826086,13.306873529058334
-117.68,34.09,22,773,316,2.9812,1.0569620253164558,4.8955696202531644,2.4462025316455698,13.696912161588296
-117.67,34.09,17,2417,1094,2.7266,1.1480804387568555,4.038391224862888,2.209323583180987,13.251307165196906
-117.66,34.09,26,593,188,3.6667,1.0638297872340425,6.122340425531915,3.154255319148936,13.82478096495817
-117.66,34.09,20,1117,458,3.2321,1.0829694323144106,5.3755458515283845,2.4388646288209608,13.798198272864717
-117.66,34.09,23,954,319,3.0357,0.9811912225705329,4.470219435736677,2.9905956112852663,13.717592039521294
-117.65,34.09,33,1209,412,4.3958,0.9611650485436893,5.936893203883495,2.9344660194174756,13.671911176956431
-117.62,34.13,20,1655,524,5.1261,0.9847328244274809,6.137404580152672,3.1583969465648853,13.771710951964446
-117.62,34.11,17,831,262,6.148,1.1870229007633588,7.133587786259542,3.1717557251908395,14.265190621834611
-117.62,34.11,31,1204,435,4.4637,0.9517241379310345,5.88735632183908,2.767816091954023,13.99481996033237
-117.63,34.1,15,2554,1057,2.6582,1.1438032166508987,4.540208136234626,2.416272469252602,13.476059138899455
-117.63,34.09,8,2251,765,2.6818,1.1633986928104576,4.649673202614379,2.942483660130719,13.391555116227691
-117.64,34.09,34,1822,631,3.05,1.0443740095087164,4.499207606973059,2.8874801901743266,13.461925409171961
-117.65,34.09,46,701,294,2.7083,0.95578231292517,4.129251700680272,2.3843537414965987,13.413517589282767
-117.65,34.1,44,831,326,3.0284,1.0337423312883436,4.680981595092025,2.549079754601227,13.408562820739185
-117.65,34.1,44,1444,550,2.7159,1.0636363636363637,5.1054545454545455,2.6254545454545455,13.621042933733081
-117.68,34.08,21,3067,1055,3.3482,1.1232227488151658,5.366824644549763,2.9071090047393366,13.60441213051947
-117.68,34.08,28,1230,498,3.0978,0.9879518072289156,4.937751004016064,2.4698795180722892,13.603574243415009
-117.67,34.07,29,1278,368,3.5036,1.0543478260869565,5,3.472826086956522,13.481664349021438
-117.68,34.07,24,2204,647,1.7806,1.0695517774343122,4.058732612055642,3.4064914992272026,13.58498456603365
-117.68,34.07,32,1067,302,4.0375,1.0397350993377483,5.877483443708609,3.533112582781457,13.461925409171961
-117.65,34.08,35,1074,391,4.7176,1,6.703324808184143,2.7468030690537084,13.825472278474631
-117.65,34.08,38,1410,483,3.3836,1.184265010351967,5.693581780538302,2.919254658385093,13.666368997555088
-117.66,34.07,37,1165,504,2.9474,1.0138888888888888,4.869047619047619,2.3115079365079363,13.62351693970697
-117.66,34.06,24,2174,859,2.2244,1.108265424912689,4.706635622817229,2.530849825378347,13.399590083412374
-117.66,34.07,36,964,395,2.8702,1.0329113924050632,5.245569620253165,2.440506329113924,13.601896635531801
-117.66,34.07,33,1008,375,2.587,1.0906666666666667,5.549333333333333,2.688,13.61109334030699
-117.66,34.08,36,623,261,3.3036,0.9042145593869731,5.689655172413793,2.3869731800766285,13.63499244476435
-117.66,34.08,33,1773,615,3.9227,0.959349593495935,5.949593495934959,2.8829268292682926,13.760065282823827
-117.64,34.08,37,1284,428,3.3958,1.0934579439252337,6.018691588785047,3,13.545116217745893
-117.64,34.07,43,1036,391,3.2083,0.969309462915601,5.038363171355499,2.649616368286445,13.476059138899455
-117.65,34.08,52,1031,437,3.375,1.0045766590389016,5.1807780320366135,2.3592677345537756,13.661597206476257
-117.65,34.08,40,624,242,5.4689,1.0661157024793388,6.648760330578512,2.5785123966942147,13.767357634463043
-117.64,34.08,35,729,253,3.495,0.9525691699604744,4.956521739130435,2.8814229249011856,13.43020588896497
-117.64,34.08,33,1369,475,2.4464,0.9578947368421052,4.183157894736842,2.8821052631578947,13.474184647856884
-117.63,34.08,38,1257,354,3.8355,1.0480225988700564,5.112994350282486,3.5508474576271185,13.367107782815886
-117.63,34.07,39,1537,495,3.4432,1.0323232323232323,5.353535353535354,3.105050505050505,13.314442902883322
-117.62,34.07,15,2884,734,3.3936,1.1049046321525886,5.532697547683924,3.9291553133514987,13.514733720256837
-117.62,34.08,30,1047,225,3.1597,1.0444444444444445,6.097777777777778,4.653333333333333,13.413517589282767
-117.63,34.09,19,2818,688,2.8977,1.186046511627907,5.0726744186046515,4.09593023255814,13.507466713452635
-117.62,34.09,26,2259,566,4.0139,1.0512367491166077,5.779151943462898,3.991166077738516,13.559140781803782
-117.62,34.08,22,1678,557,3.125,1.132854578096948,4.714542190305206,3.012567324955117,13.368136865658604
-117.62,34.08,24,2064,529,4.4946,1.0472589792060492,5.294896030245747,3.9017013232514177,13.593471689425915
-117.61,34.08,20,2229,681,3.0199,1.080763582966226,5.212922173274596,3.2731277533039647,13.530918506550249
-117.61,34.09,23,1483,383,4.4205,0.9451697127937336,5.078328981723238,3.8720626631853787,13.589235957197175
-117.61,34.09,11,1503,426,4.6167,0.9178403755868545,4.694835680751174,3.528169014084507,13.659203865341858
-117.61,34.08,12,2400,843,4.7147,0.9750889679715302,5.251482799525504,2.8469750889679717,13.770986542491674
-117.6,34.08,15,1432,449,4.9063,1.024498886414254,6.013363028953229,3.1893095768374167,13.778930059161457
-117.65,34.07,35,1182,591,1.4464,1.101522842639594,4.231810490693739,2,13.382448161463902
-117.65,34.07,52,558,231,1.9236,1.0909090909090908,4.5064935064935066,2.4155844155844157,13.422382729543806
-117.65,34.06,41,349,138,2.0893,0.9420289855072463,3.369565217391304,2.528985507246377,13.375314775720604
-117.62,34.07,16,5110,1389,2.5677,1.1511879049676026,4.326133909287257,3.6789056875449964,13.531811017266369
-117.64,34.07,30,2647,693,2.2765,1.028860028860029,4.021645021645021,3.8196248196248197,13.217804042386472
-117.64,34.07,38,1823,536,2.837,1.0149253731343284,4.57089552238806,3.4011194029850746,13.361948509918411
-117.64,34.07,52,1269,355,2.6913,1.047887323943662,4.630985915492958,3.574647887323944,13.331559497937443
-117.67,34.06,26,1182,365,2.4583,1.1753424657534246,4.361643835616438,3.2383561643835614,13.3536452247489
-117.66,34.06,39,1489,336,1.608,1.0089285714285714,4.181547619047619,4.431547619047619,13.141472713099867
-117.65,34.06,41,1479,334,2.25,1,3.5059880239520957,4.42814371257485,13.125070899141217
-117.64,34.06,43,851,198,1.7292,1.106060606060606,3.8535353535353534,4.297979797979798,12.971691314472894
-117.64,34.06,50,590,147,1.9659,0.9727891156462585,4.333333333333333,4.01360544217687,13.06239932027375
-117.63,34.06,39,1294,303,2.3636,1.023102310231023,3.9933993399339935,4.270627062706271,13.096769694580859
-117.66,34.05,36,2138,523,2.3347,0.994263862332696,4.4760994263862335,4.087954110898662,13.284968104842035
-117.66,34.05,33,831,222,2.5391,0.972972972972973,4.324324324324325,3.7432432432432434,13.334740689454266
-117.66,34.05,6,2533,949,3.625,1.1791359325605901,5.40463645943098,2.6691253951527925,13.386504603059565
-117.67,34.04,16,1973,535,4.6563,0.9364485981308411,6.093457943925234,3.6878504672897194,13.794654356346697
-117.66,34.04,16,1332,356,4.7872,0.9775280898876404,5.845505617977528,3.741573033707865,13.687600369820785
-117.66,34.05,14,2021,511,3.6467,1.0273972602739727,5.174168297455969,3.954990215264188,13.686820972976312
-117.65,34.04,15,2039,611,3.9336,1.0687397708674304,5.553191489361702,3.337152209492635,13.71379038316662
-117.66,34.04,10,2079,663,4.2054,1.048265460030166,5.515837104072398,3.1357466063348416,13.779649483645352
-117.67,34.05,6,1717,589,3.2062,1.066213921901528,4.809847198641766,2.9151103565365024,13.833049424784345
-117.67,34.04,13,1284,378,5.2551,0.9894179894179894,6.071428571428571,3.3968253968253967,14.00373243067036
-117.67,34.04,13,776,358,3.0598,1.0698324022346368,4.310055865921788,2.1675977653631286,13.236409099342419
-117.68,34.04,27,321,103,3.9107,1,5.572815533980583,3.116504854368932,13.956614495775906
-117.65,34.02,9,1138,389,4.4042,1.056555269922879,5.416452442159383,2.9254498714652954,13.773881446474759
-117.66,34.03,14,1151,352,5.753,0.9801136363636364,6.0710227272727275,3.2698863636363638,13.95043168518407
-117.67,34.02,16,1516,475,4.8906,1.1031578947368421,6.404210526315789,3.191578947368421,13.906195462232105
-117.66,34.02,11,1690,482,6.7544,1.045643153526971,6.966804979253112,3.5062240663900415,14.08153434492302
-117.65,34.03,15,2373,858,3.449,1.0524475524475525,5.151515151515151,2.765734265734266,13.699228375865752
-117.65,34.04,28,2623,592,2.5048,1.025337837837838,3.9864864864864864,4.430743243243243,13.239864284715761
-117.64,34.05,32,1378,268,3.0057,0.9365671641791045,4.212686567164179,5.141791044776119,13.203650017560687
-117.64,34.05,27,1684,350,2.1944,1.0342857142857143,4.02,4.811428571428571,13.189319614057203
-117.64,34.03,11,1044,371,4.8281,1.0296495956873315,5.525606469002695,2.8140161725067387,13.601896635531801
-117.64,34.04,21,2556,484,2.4716,1.0475206611570247,3.7210743801652892,5.2809917355371905,13.268260789194688
-117.64,34.03,10,2088,549,4.1779,1.0546448087431695,5.817850637522769,3.80327868852459,13.773881446474759
-117.64,34.02,10,2637,831,4.0611,1.1191335740072201,5.88086642599278,3.1732851985559565,13.765902858810469
-117.63,34.02,13,2780,723,5.6168,1.008298755186722,6.727524204702628,3.8450899031811896,13.886048012758252
-117.62,34.02,9,2280,589,5.5632,0.9966044142614601,7.241086587436333,3.870967741935484,14.008457655602882
-117.62,34.03,15,2240,621,4.8311,1.0644122383252819,6.3478260869565215,3.607085346215781,13.889975165123332
-117.62,34.02,16,1207,324,5.0431,1.0030864197530864,6.296296296296297,3.7253086419753085,13.809465968639909
-117.61,34.02,15,1219,328,3.8125,1.0548780487804879,5.460365853658536,3.716463414634146,13.852114396648394
-117.6,34.02,16,1305,356,5.2849,0.9775280898876404,5.907303370786517,3.6657303370786516,13.783239870576734
-117.6,34.03,16,918,239,5.5677,0.9707112970711297,6.2719665271966525,3.8410041841004183,13.886048012758252
-117.62,34.05,33,1007,210,2.8281,1.0047619047619047,4.204761904761905,4.795238095238095,13.280536500128648
-117.61,34.04,8,1785,745,3.1672,1.0281879194630872,5.524832214765101,2.3959731543624163,13.707681471058995
-117.66,34.02,12,3019,782,5.5425,1.1138107416879794,7.181585677749361,3.860613810741688,14.050133076629212
-117.64,34.02,6,119,42,2.125,1.119047619047619,5.904761904761905,2.8333333333333335,14.881140090022125
-117.61,34.01,25,99,34,3.9696,1.2058823529411764,10.352941176470589,2.911764705882353,15.090717884014976
-117.61,34.02,8,25,7,7.7197,1.2857142857142858,9,3.5714285714285716,14.403205333146014
-117.64,33.99,29,513,149,2.4375,1.0201342281879195,6.74496644295302,3.442953020134228,13.924094656254383
-117.66,34,5,855,270,5.411,0.8740740740740741,5.137037037037037,3.1666666666666665,14.043291212124853
-117.6,33.98,26,717,204,2.7284,0.9754901960784313,6.004901960784314,3.514705882352941,14.17243403336454
-117.63,33.94,36,2886,85,4.2578,1.1176470588235294,5.258823529411765,33.95294117647059,13.936711348901964
-117.58,34,2,2801,1001,4.0037,1.5144855144855145,7.536463536463536,2.798201798201798,14.27130390550082
-117.57,34.15,3,4249,1499,5.485,1.4803202134756503,8.543028685790526,2.8345563709139427,14.65764381317352
-117.57,34.13,5,2795,781,5.9369,1.1254801536491676,7.855313700384123,3.5787451984635084,14.173455801534823
-117.54,34.12,4,7766,2473,5.1333,1.1399110392236151,7.107561665992721,3.1403154063890013,13.927261829834343
-117.54,34.11,16,1463,399,3.9241,0.9373433583959899,5.298245614035087,3.6666666666666665,13.55477645018995
-117.51,34.14,21,1094,327,4.6437,1.165137614678899,7.507645259938838,3.345565749235474,13.988239968388795
-117.5,34.12,2,4436,1296,5.285,1.3904320987654322,9.232253086419753,3.4228395061728394,13.988239968388795
-117.51,34.16,2,119,50,4.1,1.96,14.36,2.38,14.559377105478934
-117.55,34.14,3,2874,886,5.3638,1.0372460496613995,6.444695259593679,3.2437923250564333,14.072649703918243
-117.59,34.16,10,3819,1122,7.8252,1.052584670231729,8.437611408199643,3.4037433155080214,14.717401755711304
-117.58,34.14,7,5499,1600,5.3678,1.090625,7.38625,3.436875,14.206178516983536
-117.62,34.15,16,5669,1668,6.5138,1.0215827338129497,8.127098321342926,3.3986810551558753,14.54652780979109
-117.61,34.14,14,7363,2410,5.5198,1.0311203319502074,6.559751037344398,3.055186721991701,14.273178396543392
-117.61,34.13,21,4308,1341,4.4611,1.0335570469798658,6.2759134973900075,3.2125279642058167,13.812964602308872
-117.61,34.12,17,3954,1161,4.6997,1.0318690783807063,5.7786391042205,3.405684754521964,13.75786852952929
-117.59,34.13,10,9716,3744,3.8505,1.0456730769230769,5.412126068376068,2.59508547008547,13.84737770269093
-117.58,34.11,14,6443,2009,4.7547,1.0228969636635141,5.791438526630165,3.207068193130911,13.762987774866803
-117.6,34.11,18,3360,1028,4.8889,1.0330739299610896,5.860894941634241,3.2684824902723735,13.749039311495403
-117.56,34.12,4,3455,1228,4.7193,1.035016286644951,5.664495114006515,2.813517915309446,13.907483256319646
-117.56,34.12,4,2988,1101,3.7973,1.0990009082652135,4.860127157129882,2.7138964577656677,13.924094656254383
-117.61,34.1,9,10323,3832,3.6033,1.0686325678496869,4.946764091858038,2.693893528183716,13.564356210243984
-117.59,34.1,17,1987,895,2.3603,1.1564245810055866,4.073743016759776,2.2201117318435752,13.621042933733081
-117.58,34.1,4,3359,1396,3.5186,1.1346704871060171,4.555873925501433,2.406160458452722,13.521955094064406
-117.58,34.09,27,746,185,1.9531,1.0810810810810811,4.075675675675676,4.032432432432432,13.249027679812315
